tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2023-11-20 00:00:00.000 UTC,USDC,5410,21092575685.285393,21110390736.11665,3902105.496509547
2023-11-20 00:00:00.000 UTC,USDT,5791,18175424608.22476,18192726410.156036,3141551.789009849
2023-11-27 00:00:00.000 UTC,ETH,6369,8196661.618965865,16950869211.98451,2661464.7844221243
2023-11-27 00:00:00.000 UTC,USDC,5066,20023172844.314083,20035774084.28076,3954949.483671686
2023-11-27 00:00:00.000 UTC,USDT,5091,17292921832.116596,17306241456.259003,3399379.582844039
2023-12-04 00:00:00.000 UTC,ETH,7614,8900063.174955668,20410560144.06452,2680661.957455282
2023-12-04 00:00:00.000 UTC,USDC,5867,21486949797.2381,21497325618.02578,3664108.67871583
2023-12-04 00:00:00.000 UTC,USDT,6088,19763905659.848175,19779067386.891,3248861.2659150786
2023-12-11 00:00:00.000 UTC,ETH,7305,9243141.830719834,20673764578.514545,2830084.13121349
2023-12-11 00:00:00.000 UTC,USDC,6731,29151712415.840164,29178360542.78618,4334922.083313948
2023-12-11 00:00:00.000 UTC,USDT,6540,19684004463.47823,19701131420.256126,3012405.4159413036
2023-12-18 00:00:00.000 UTC,ETH,9384,11744477.937565995,26316566719.889603,2804408.2182320547
2023-12-18 00:00:00.000 UTC,USDC,5876,25412703077.35049,25446532207.473232,4330587.509781013
2023-12-18 00:00:00.000 UTC,USDT,6639,19628347931.435947,19656924131.9979,2960826.047898463
2023-12-25 00:00:00.000 UTC,ETH,8959,9808630.390994824,22707439950.98947,2534595.373478008
2023-12-25 00:00:00.000 UTC,USDC,6437,27915265453.453857,27949175044.951702,4341956.663811047
2023-12-25 00:00:00.000 UTC,USDT,6482,20408718226.1784,20438732942.257942,3153152.258910513
