tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2016-12-26 00:00:00.000 UTC,ETH,3,400000.0,3361999.9999999995,1120666.6666666665
2017-01-02 00:00:00.000 UTC,ETH,20,1983508.6676215108,20769986.30087504,1038499.3150437518
2017-01-09 00:00:00.000 UTC,ETH,13,1763899.9976,17917567.80795733,1378274.4467659483
2017-01-16 00:00:00.000 UTC,ETH,13,1949999.9857117156,20544624.84848682,1580355.7575759091
2017-01-23 00:00:00.000 UTC,ETH,7,458628.8550378601,4832990.460469215,690427.2086384593
2017-01-30 00:00:00.000 UTC,ETH,7,748997.9937607601,8215909.959793489,1173701.4228276412
2017-02-06 00:00:00.000 UTC,ETH,18,1214576.76896622,13525854.000255903,751436.3333475502
2017-02-13 00:00:00.000 UTC,ETH,25,1574605.409278412,19776462.466421913,791058.4986568765
2017-02-20 00:00:00.000 UTC,ETH,8,513305.97,6639409.386091664,829926.173261458
2017-02-27 00:00:00.000 UTC,ETH,76,8166619.679379527,134485961.67847654,1769552.1273483755
2017-03-06 00:00:00.000 UTC,ETH,81,4699066.447016728,90525261.60889363,1117595.8223320202
2017-03-13 00:00:00.000 UTC,ETH,363,14565141.15516524,552584426.47761,1522271.1473212396
2017-03-20 00:00:00.000 UTC,ETH,164,4889648.522710729,225149530.33787024,1372862.9898650623
2017-03-27 00:00:00.000 UTC,ETH,212,7604319.381947143,385906996.849839,1820316.0228765989
2017-04-03 00:00:00.000 UTC,ETH,200,6168040.5087719485,274660065.98168397,1373300.32990842
2017-04-10 00:00:00.000 UTC,ETH,139,4174243.386992106,191676911.22191975,1378970.584330358
2017-04-17 00:00:00.000 UTC,ETH,134,4412221.433416549,217783576.1052693,1625250.567949771
2017-04-24 00:00:00.000 UTC,ETH,401,6919284.901319133,447069764.2647157,1114887.192680089
2017-05-01 00:00:00.000 UTC,ETH,3314,37514006.42025633,3060535497.9678917,923517.0482703354
2017-05-08 00:00:00.000 UTC,ETH,370,6094197.306668775,551043607.2178013,1489307.046534598
2017-05-15 00:00:00.000 UTC,ETH,722,9718777.990842214,1118977842.039011,1549830.8061482147
2017-05-22 00:00:00.000 UTC,ETH,4124,24177162.136022903,4381938545.348324,1062545.719046635
2017-05-29 00:00:00.000 UTC,ETH,3303,22887695.643647466,5169885864.258326,1565209.1626576826
2017-06-05 00:00:00.000 UTC,ETH,4025,13514543.21844027,3710185673.163277,921785.2604132366
2017-06-12 00:00:00.000 UTC,ETH,22065,43470912.14693952,16186348815.462816,733575.7450923552
2017-06-19 00:00:00.000 UTC,ETH,1659,10744475.683757313,3726288115.986654,2246104.9523729077
2017-06-26 00:00:00.000 UTC,ETH,1261,9823530.13543178,2801066135.55775,2221305.420743656
2017-07-03 00:00:00.000 UTC,ETH,11930,31893821.32308644,8994244730.322903,753918.2506557336
2017-07-10 00:00:00.000 UTC,ETH,8253,28299500.957148265,5720687529.019569,693164.6103258899
2017-07-17 00:00:00.000 UTC,ETH,13827,41213752.2124604,9031362199.148872,653168.5976096675
2017-07-24 00:00:00.000 UTC,ETH,16304,48743307.5836339,10074147014.119572,617894.198608904
2017-07-31 00:00:00.000 UTC,ETH,636,4887147.800145358,1114310834.8152444,1752061.061030259
2017-08-07 00:00:00.000 UTC,ETH,30326,84961302.16405407,25713346606.251877,847897.7315258153
2017-08-14 00:00:00.000 UTC,ETH,4534,12853930.16911972,3841522710.730954,847270.1170557906
2017-08-21 00:00:00.000 UTC,ETH,3516,20681977.14748318,6925522380.8431425,1969716.2630384364
2017-08-28 00:00:00.000 UTC,ETH,23974,58097291.838970706,21084857821.56925,879488.5217973324
2017-09-04 00:00:00.000 UTC,ETH,6852,19801938.58674391,5899068982.116519,860926.5881664505
2017-09-11 00:00:00.000 UTC,ETH,3384,13727392.778758738,3652830207.188347,1079441.5505875729
2017-09-18 00:00:00.000 UTC,ETH,4548,11327552.622140745,3214545385.9806695,706804.1745779836
2017-09-25 00:00:00.000 UTC,ETH,687,4363823.577012681,1283200302.3812194,1867831.5900745552
2017-10-02 00:00:00.000 UTC,ETH,4243,18651770.239856493,5546699376.006511,1307258.867783764
2017-10-09 00:00:00.000 UTC,ETH,997,4701559.769875802,1492205609.4175625,1496695.6965070835
2017-10-16 00:00:00.000 UTC,ETH,867,4344717.5987317255,1365497702.3206563,1574968.5147873776
2017-10-23 00:00:00.000 UTC,ETH,678,3868380.589604674,1143968095.7270842,1687268.5777685607
2017-10-30 00:00:00.000 UTC,ETH,974,3483817.5716260183,1042375866.568802,1070201.095039838
2017-11-06 00:00:00.000 UTC,ETH,3253,12509760.025215188,3862066113.121665,1187232.1282267645
2017-11-13 00:00:00.000 UTC,ETH,1296,5825462.379113546,1937065944.4192631,1494649.648471654
2017-11-20 00:00:00.000 UTC,ETH,1890,8667664.963952756,3439790707.907278,1819995.0835488243
2017-11-27 00:00:00.000 UTC,ETH,2009,6528922.099497573,3050621739.9710226,1518477.7202444114
2017-12-04 00:00:00.000 UTC,ETH,1776,8831412.791594444,3960200301.824216,2229842.51228841
2017-12-11 00:00:00.000 UTC,ETH,4089,10967821.240936471,7124847338.27226,1742442.489183727
2017-12-18 00:00:00.000 UTC,ETH,4635,9819870.16015078,7516996091.856381,1621789.879580665
2017-12-25 00:00:00.000 UTC,ETH,5062,11312002.989740549,8436655116.525394,1666664.3849319231
