tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2025-12-29 00:00:00.000 UTC,ETH,4731,6050130.175440234,18635217767.713512,3938959.578886813
2025-12-29 00:00:00.000 UTC,USDC,6706,177149763676.088,177178799714.7883,26420936.432267863
2025-12-29 00:00:00.000 UTC,USDT,5019,59303523557.40614,59266586381.26185,11808445.184551075
2026-01-05 00:00:00.000 UTC,ETH,11116,16589614.83579179,52501999964.04208,4723101.831957726
2026-01-05 00:00:00.000 UTC,USDC,18736,282611668626.91064,282674906953.23517,15087260.191782406
2026-01-05 00:00:00.000 UTC,USDT,12054,75094616391.91753,75053048382.06667,6226401.890000553
2026-01-12 00:00:00.000 UTC,ETH,11530,15689055.045206342,51251139391.80804,4445025.099029318
2026-01-12 00:00:00.000 UTC,USDC,17554,296491680972.891,296492321487.5762,16890299.73154701
2026-01-12 00:00:00.000 UTC,USDT,13279,82307325796.33952,82270888288.02277,6195563.543039594
2026-01-19 00:00:00.000 UTC,ETH,12446,15907787.653255474,47758385114.37832,3837247.719297631
2026-01-19 00:00:00.000 UTC,USDC,20504,397676838315.05695,397806903678.0485,19401429.16884747
2026-01-19 00:00:00.000 UTC,USDT,14182,125471375539.6878,125396958020.88202,8841979.835064309
2026-01-26 00:00:00.000 UTC,ETH,14862,20046226.245286457,54969405153.24533,3698654.6328384695
2026-01-26 00:00:00.000 UTC,USDC,22404,365099075727.4951,365208804720.7987,16301053.59403672
2026-01-26 00:00:00.000 UTC,USDT,13895,103602512300.67204,103511283415.84184,7449534.6107119
2026-02-02 00:00:00.000 UTC,ETH,17293,31086272.80023243,65558785854.717354,3791059.148483048
2026-02-02 00:00:00.000 UTC,USDC,24453,451443531771.4592,451601414150.34546,18468139.457340427
2026-02-02 00:00:00.000 UTC,USDT,17907,173033825734.39474,172895526515.58633,9655192.188283147
2026-02-09 00:00:00.000 UTC,ETH,10847,18670841.857552484,37620777121.30151,3468311.7102702605
2026-02-09 00:00:00.000 UTC,USDC,17935,402174644305.323,402310948023.2866,22431611.26419217
2026-02-09 00:00:00.000 UTC,USDT,12436,98795967344.5295,98773715215.52933,7942563.140521817
2026-02-16 00:00:00.000 UTC,ETH,7838,13486959.201909564,26535518118.99124,3385496.060090742
2026-02-16 00:00:00.000 UTC,USDC,14899,294310172727.2422,294427729686.3468,19761576.594828296
2026-02-16 00:00:00.000 UTC,USDT,10409,93510360330.1962,93521020483.22148,8984630.65455101
2026-02-23 00:00:00.000 UTC,ETH,10870,17976337.052267358,35255715381.3618,3243396.079242116
2026-02-23 00:00:00.000 UTC,USDC,17891,415743230246.0437,415922876931.5754,23247603.651644703
2026-02-23 00:00:00.000 UTC,USDT,14696,167616991568.62488,167687738838.79443,11410434.05272145
2026-03-02 00:00:00.000 UTC,ETH,11582,18505799.28622865,37504007548.42053,3238128.7815938983
2026-03-02 00:00:00.000 UTC,USDC,17423,296465942457.80383,296475224209.502,17016313.16130988
2026-03-02 00:00:00.000 UTC,USDT,13304,253346351642.95508,253348837314.32257,19043057.52512948
2026-03-09 00:00:00.000 UTC,ETH,8469,13991863.546877667,28903643357.41941,3412875.5883126003
2026-03-09 00:00:00.000 UTC,USDC,14564,275038527613.17926,275021213362.2541,18883631.78812511
2026-03-09 00:00:00.000 UTC,USDT,11214,233971385457.95245,233974847286.9242,20864530.701527037
2026-03-16 00:00:00.000 UTC,ETH,10196,16393811.383793725,36149400758.52144,3545449.2701570652
2026-03-16 00:00:00.000 UTC,USDC,21226,584809938723.3958,584853579255.0372,27553640.78276817
2026-03-16 00:00:00.000 UTC,USDT,12976,207668557274.6115,207665591832.73743,16003821.812017376
2026-03-23 00:00:00.000 UTC,ETH,9656,13644703.768747777,28532613475.95912,2954910.2605591468
2026-03-23 00:00:00.000 UTC,USDC,18108,452520361010.01215,452536437880.3672,24990967.4111093
2026-03-23 00:00:00.000 UTC,USDT,10409,134120926799.31853,134077344333.51926,12880905.40239401
2026-03-30 00:00:00.000 UTC,ETH,7805,10602184.198007729,22004264070.876965,2819252.2832641853
2026-03-30 00:00:00.000 UTC,USDC,14828,286016067298.7173,286029120596.55664,19289797.72029651
2026-03-30 00:00:00.000 UTC,USDT,9111,102414140899.2186,102381978465.24149,11237183.45573938
2026-04-06 00:00:00.000 UTC,ETH,8347,10963323.260313086,24023425954.0718,2878091.04517453
2026-04-06 00:00:00.000 UTC,USDC,15796,295604278879.2524,295604449757.8099,18713880.08089452
2026-04-06 00:00:00.000 UTC,USDT,11047,96736507822.29736,96754595582.09315,8758449.858069444
2026-04-13 00:00:00.000 UTC,ETH,4710,5897937.875936294,13631588986.965317,2894180.252009621
2026-04-13 00:00:00.000 UTC,USDC,9612,141529517236.9701,141520188479.2908,14723282.19717965
2026-04-13 00:00:00.000 UTC,USDT,9122,96065039186.82028,96104951125.94797,10535513.168816922
