tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2019-04-01 00:00:00.000 UTC,USDC,58,134467039.683461,135740011.56081593,2340345.0269106193
2019-04-01 00:00:00.000 UTC,USDT,47,85098228.233598,85881939.75877085,1827275.314016401
2019-04-08 00:00:00.000 UTC,ETH,809,5429117.304363888,941235660.99652,1163455.6996248702
2019-04-08 00:00:00.000 UTC,USDC,43,87915103.425053,88265151.895065,2052677.951048023
2019-04-08 00:00:00.000 UTC,USDT,90,459909596.21047103,463751891.133678,5152798.7903742
2019-04-15 00:00:00.000 UTC,ETH,715,4835536.609767252,819788595.7098325,1146557.4765172484
2019-04-15 00:00:00.000 UTC,USDC,42,54970943.30269801,55311961.755106494,1316951.4703596784
2019-04-15 00:00:00.000 UTC,USDT,89,321158480.984497,323766044.39103794,3637820.723494808
2019-04-22 00:00:00.000 UTC,ETH,781,6885427.826743776,1113981561.745911,1426352.8319409871
2019-04-22 00:00:00.000 UTC,USDC,183,386849404.71384,395382213.28507376,2160558.5425413866
2019-04-22 00:00:00.000 UTC,USDT,174,647265606.0496,650947964.8883649,3741080.257979109
2019-04-29 00:00:00.000 UTC,ETH,656,5702308.016076569,920228286.7988166,1402787.0225591715
2019-04-29 00:00:00.000 UTC,USDC,97,170896102.52192402,173855933.92195514,1792329.2156902591
2019-04-29 00:00:00.000 UTC,USDT,20,46174787.279183,46417262.71937786,2320863.135968893
2019-05-06 00:00:00.000 UTC,ETH,1048,7970191.704535116,1415975413.7352488,1351121.5779916495
2019-05-06 00:00:00.000 UTC,USDC,42,118352725.157744,119807878.48812272,2852568.5354314935
2019-05-06 00:00:00.000 UTC,USDT,33,102662134.8041,103082518.22780666,3123712.6735698986
2019-05-13 00:00:00.000 UTC,ETH,1635,12112897.148453122,2903787767.5154347,1776016.9831898685
2019-05-13 00:00:00.000 UTC,USDC,144,269171882.847631,269387834.93160444,1870748.8536916976
2019-05-13 00:00:00.000 UTC,USDT,103,299195059.641348,300469224.67496455,2917176.9385918886
2019-05-20 00:00:00.000 UTC,ETH,1275,6834544.402285944,1711044733.641106,1341995.869522436
2019-05-20 00:00:00.000 UTC,USDC,51,74309473.68042001,74240632.60380788,1455698.678506037
2019-05-20 00:00:00.000 UTC,USDT,235,794089267.514384,798565971.2898188,3398153.069318378
2019-05-27 00:00:00.000 UTC,ETH,1459,8279813.660481381,2217024065.0995903,1519550.4215898495
2019-05-27 00:00:00.000 UTC,USDC,49,248823789.211955,249674914.75428325,5095406.423556801
2019-05-27 00:00:00.000 UTC,USDT,125,502352681.817476,504105643.0883406,4032845.1447067247
2019-06-03 00:00:00.000 UTC,ETH,941,6306426.809209268,1563779721.019421,1661827.5462480567
2019-06-03 00:00:00.000 UTC,USDC,30,57180194.065094,57303797.41502999,1910126.5805009997
2019-06-03 00:00:00.000 UTC,USDT,130,677765388.2421488,680383812.7149808,5233721.636269083
2019-06-10 00:00:00.000 UTC,ETH,1153,6770899.383905923,1742737599.328318,1511481.005488567
2019-06-10 00:00:00.000 UTC,USDC,57,164150712.97530502,164152437.07624778,2879867.317127154
2019-06-10 00:00:00.000 UTC,USDT,292,867133885.121227,871748391.4257661,2985439.6966635827
2019-06-17 00:00:00.000 UTC,ETH,1252,6624963.419275561,1869800433.084401,1493450.825147285
2019-06-17 00:00:00.000 UTC,USDC,98,159395159.152958,159599958.7170393,1628571.0073167274
2019-06-17 00:00:00.000 UTC,USDT,146,432076050.138536,433639105.28834695,2970130.8581393627
2019-06-24 00:00:00.000 UTC,ETH,1621,7726803.769950908,2425485081.8709974,1496289.3780820463
2019-06-24 00:00:00.000 UTC,USDC,163,277118862.320005,277842753.56142867,1704556.7703155132
2019-06-24 00:00:00.000 UTC,USDT,123,356406602.664467,354964796.1962037,2885892.652001656
2019-07-01 00:00:00.000 UTC,ETH,1082,4256513.452583973,1243878507.6052165,1149610.4506517712
2019-07-01 00:00:00.000 UTC,USDC,118,194817735.61648497,195248187.5670652,1654645.65734801
2019-07-01 00:00:00.000 UTC,USDT,222,1141659051.7700882,1146076763.950382,5162507.945722441
2019-07-08 00:00:00.000 UTC,ETH,1241,8580035.65046005,2492843244.2428665,2008737.505433414
2019-07-08 00:00:00.000 UTC,USDC,93,269843642.67396396,270102917.5324421,2904332.446585398
2019-07-08 00:00:00.000 UTC,USDT,495,2161719329.153286,2169959787.266348,4383757.145992622
2019-07-15 00:00:00.000 UTC,ETH,857,5303571.157865952,1157056755.1631827,1350124.5684517885
2019-07-15 00:00:00.000 UTC,USDC,172,464702628.62616104,465166308.8213661,2704455.283845152
2019-07-15 00:00:00.000 UTC,USDT,392,957451205.4713848,960124944.6381768,2449298.3281586147
2019-07-22 00:00:00.000 UTC,ETH,491,3920029.652356473,849955826.3114012,1731070.9293511228
2019-07-22 00:00:00.000 UTC,USDC,77,143228415.503625,143532067.66111317,1864052.8267677035
2019-07-22 00:00:00.000 UTC,USDT,244,735501160.8050219,736933957.9733891,3020221.1392352013
2019-07-29 00:00:00.000 UTC,ETH,497,4612676.82664509,992786273.8097136,1997557.8949893636
2019-07-29 00:00:00.000 UTC,USDC,170,300870790.574335,301471705.9778367,1773362.976340216
2019-07-29 00:00:00.000 UTC,USDT,328,730026654.0134661,731868665.2259301,2231306.906176616
2019-08-05 00:00:00.000 UTC,ETH,658,4323232.057842093,971193331.8092368,1475977.7079167732
2019-08-05 00:00:00.000 UTC,USDC,95,210934898.158939,211183073.312956,2222979.7190837474
2019-08-05 00:00:00.000 UTC,USDT,484,1261429871.996292,1262612678.3970225,2608703.8809855836
2019-08-12 00:00:00.000 UTC,ETH,490,3670808.283240614,711923610.5735818,1452905.3277011877
2019-08-12 00:00:00.000 UTC,USDC,92,171211348.19136998,171671844.05564174,1865998.3049526275
2019-08-12 00:00:00.000 UTC,USDT,337,920995532.7567042,921737682.3867384,2735126.653966583
2019-08-19 00:00:00.000 UTC,ETH,499,3402466.425041298,659850910.9509917,1322346.514931847
2019-08-19 00:00:00.000 UTC,USDC,64,144298133.71271598,144662086.74495003,2260345.105389844
2019-08-19 00:00:00.000 UTC,USDT,338,759053197.7382511,761397721.2154353,2252655.9799273233
2019-08-26 00:00:00.000 UTC,ETH,467,4293991.2297677705,755618942.8235601,1618027.7148256106
2019-08-26 00:00:00.000 UTC,USDC,124,280524091.574946,281103210.56745505,2266961.3755439925
2019-08-26 00:00:00.000 UTC,USDT,365,705294392.510306,708091518.0886387,1939976.7618866812
2019-09-02 00:00:00.000 UTC,ETH,472,3743664.7853932055,659379013.5782647,1396989.435547171
2019-09-02 00:00:00.000 UTC,USDC,152,382600708.332423,383333786.3567301,2521932.8049784875
2019-09-02 00:00:00.000 UTC,USDT,513,1080172080.481884,1086592408.4747677,2118113.8566759606
2019-09-09 00:00:00.000 UTC,ETH,423,3732976.456856333,678702870.0966455,1604498.5108667742
2019-09-09 00:00:00.000 UTC,USDC,75,132323102.251457,132800673.72024156,1770675.6496032209
2019-09-09 00:00:00.000 UTC,USDT,470,2133040030.6062732,2143806877.1993852,4561291.228083799
2019-09-16 00:00:00.000 UTC,ETH,664,4886478.78962291,1017537037.058195,1532435.2967743902
2019-09-16 00:00:00.000 UTC,USDC,212,379269077.269781,381043919.95815384,1797376.980934688
2019-09-16 00:00:00.000 UTC,USDT,518,1389768075.096521,1397198868.3013172,2697295.1125508053
2019-09-23 00:00:00.000 UTC,ETH,761,6002430.118366752,1054900384.7219576,1386202.870856712
2019-09-23 00:00:00.000 UTC,USDC,154,323540017.312693,325200687.7752024,2111692.7777610547
2019-09-23 00:00:00.000 UTC,USDT,664,1439600882.5148883,1451396959.3761847,2185838.794241242
2019-09-30 00:00:00.000 UTC,ETH,403,3133782.4097270616,553592175.9642514,1373677.8559906983
2019-09-30 00:00:00.000 UTC,USDC,151,301438614.620186,302571337.7744577,2003783.6938705808
2019-09-30 00:00:00.000 UTC,USDT,309,731764953.3903271,737501455.2832857,2386736.1012404067
2019-10-07 00:00:00.000 UTC,ETH,443,2821778.1561966734,520169046.9932515,1174196.4943414256
2019-10-07 00:00:00.000 UTC,USDC,200,381538179.14300096,382457333.02236855,1912286.6651118428
2019-10-07 00:00:00.000 UTC,USDT,482,1087088645.500354,1094114014.0221214,2269946.0871828245
2019-10-14 00:00:00.000 UTC,ETH,399,3389364.19607928,604316766.4304832,1514578.361981161
2019-10-14 00:00:00.000 UTC,USDC,93,182977074.69000003,183411384.78797925,1972165.4278277336
2019-10-14 00:00:00.000 UTC,USDT,373,839572145.7590011,843103347.614188,2260330.690654659
2019-10-21 00:00:00.000 UTC,ETH,540,4525939.004128329,769163293.2916968,1424376.4690586978
2019-10-21 00:00:00.000 UTC,USDC,177,409513583.246298,410591451.8082659,2319725.716430881
2019-10-21 00:00:00.000 UTC,USDT,998,2848912564.6339035,2862377012.4235687,2868113.2389013716
2019-10-28 00:00:00.000 UTC,ETH,556,5392457.31327502,988578492.1576248,1778018.8707870948
2019-10-28 00:00:00.000 UTC,USDC,150,300482584.49444497,301383908.97923917,2009226.0598615943
2019-10-28 00:00:00.000 UTC,USDT,1289,4065098622.3142066,4086867248.28849,3170571.953676097
2019-11-04 00:00:00.000 UTC,ETH,418,3426166.220044237,641968208.8610032,1535809.112107663
2019-11-04 00:00:00.000 UTC,USDC,150,391888859.26675695,393136219.6071918,2620908.130714612
2019-11-04 00:00:00.000 UTC,USDT,578,1794919352.93852,1803210962.1386728,3119742.149028845
2019-11-11 00:00:00.000 UTC,ETH,335,2627413.0335203735,488006530.898128,1456735.9131287404
2019-11-11 00:00:00.000 UTC,USDC,79,184699997.56677505,185775065.485086,2351583.1074061524
2019-11-11 00:00:00.000 UTC,USDT,666,1694907845.634069,1703076385.9738266,2557171.7507114513
2019-11-18 00:00:00.000 UTC,ETH,915,5391722.911067726,889065627.9668318,971656.4240074664
2019-11-18 00:00:00.000 UTC,USDC,111,243033356.65622705,245036187.43677187,2207533.220151098
2019-11-18 00:00:00.000 UTC,USDT,749,1681995066.2997258,1696811087.12264,2265435.363314606
2019-11-25 00:00:00.000 UTC,ETH,650,6317674.596971355,940645529.6978164,1447146.9687658711
2019-11-25 00:00:00.000 UTC,USDC,121,359434963.765816,361031202.45082015,2983728.9458745467
2019-11-25 00:00:00.000 UTC,USDT,714,1550474157.882158,1560809805.934124,2186008.131560398
2019-12-02 00:00:00.000 UTC,ETH,438,4183362.964364368,620994455.51604,1417795.560538904
2019-12-02 00:00:00.000 UTC,USDC,113,236456979.061665,237340836.4089605,2100361.384150093
2019-12-02 00:00:00.000 UTC,USDT,609,1057063192.85504,1063406195.8489528,1746151.3889145365
2019-12-09 00:00:00.000 UTC,ETH,277,2643769.7701987023,384762876.7290654,1389035.656061608
2019-12-09 00:00:00.000 UTC,USDC,135,256727808.423042,257790312.32688615,1909557.8690880456
2019-12-09 00:00:00.000 UTC,USDT,566,1770421493.3186698,1776724239.434132,3139088.7622511163
2019-12-16 00:00:00.000 UTC,ETH,568,5861927.102492583,758528782.5132214,1335437.997382432
2019-12-16 00:00:00.000 UTC,USDC,207,435934367.317358,437824473.06155497,2115094.072761135
2019-12-16 00:00:00.000 UTC,USDT,538,1269674285.568612,1275280855.638077,2370410.512338433
2019-12-23 00:00:00.000 UTC,ETH,406,3385374.7672599023,434426473.6634779,1070015.9449839357
2019-12-23 00:00:00.000 UTC,USDC,111,282074882.025255,283604842.1659819,2554998.578071909
2019-12-23 00:00:00.000 UTC,USDT,546,1119132714.7339232,1123869030.9050028,2058368.1884707012
2019-12-30 00:00:00.000 UTC,ETH,187,1824356.1385843763,241213644.61934352,1289912.5380713558
2019-12-30 00:00:00.000 UTC,USDC,42,74895269.545392,75307112.50154416,1793026.488132004
2019-12-30 00:00:00.000 UTC,USDT,200,334264696.56487805,335267092.5588295,1676335.4627941474
