tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2025-08-18 00:00:00.000 UTC,USDT,19465,109254883451.24284,109282588671.48596,5614312.287258462
2025-08-25 00:00:00.000 UTC,ETH,20230,22556161.376206703,101856158831.03854,5034906.516610902
2025-08-25 00:00:00.000 UTC,USDC,25283,282325956373.02905,282453158719.5141,11171663.122236842
2025-08-25 00:00:00.000 UTC,USDT,16547,88173438804.02109,88222194030.25984,5331612.6204302795
2025-09-01 00:00:00.000 UTC,ETH,15461,16905977.834961064,73697831791.16986,4766692.438469042
2025-09-01 00:00:00.000 UTC,USDC,21416,193948220964.1882,193975431210.60983,9057500.523468897
2025-09-01 00:00:00.000 UTC,USDT,14322,81530866778.7546,81557671651.13338,5694572.800665646
2025-09-08 00:00:00.000 UTC,ETH,15632,14717491.645281542,65199893128.49647,4170924.5860092416
2025-09-08 00:00:00.000 UTC,USDC,21602,189780425684.0513,189744108350.81653,8783636.161041409
2025-09-08 00:00:00.000 UTC,USDT,16610,76681521842.04478,76696040290.6178,4617461.787514618
2025-09-15 00:00:00.000 UTC,ETH,15005,16890020.056220666,76499029704.8935,5098235.9016923355
2025-09-15 00:00:00.000 UTC,USDC,22731,186730275255.21173,186748467988.5703,8215585.235518469
2025-09-15 00:00:00.000 UTC,USDT,17747,104461583769.25546,104523923238.55148,5889667.168453906
2025-09-22 00:00:00.000 UTC,ETH,16657,20898370.051220212,85231131585.65283,5116835.659821867
2025-09-22 00:00:00.000 UTC,USDC,29389,227634016550.8848,227737386596.3708,7749068.923623492
2025-09-22 00:00:00.000 UTC,USDT,26139,142797997859.6333,142942789708.71082,5468563.820678328
2025-09-29 00:00:00.000 UTC,ETH,15341,16112832.06266006,69810166845.30562,4550561.687328441
2025-09-29 00:00:00.000 UTC,USDC,24146,246057753661.93448,246064954975.6058,10190712.953516353
2025-09-29 00:00:00.000 UTC,USDT,19783,103672283339.4796,103738742948.20418,5243832.732558468
2025-10-06 00:00:00.000 UTC,ETH,22444,24206981.8067082,104947860949.59673,4675987.388593687
2025-10-06 00:00:00.000 UTC,USDC,27614,279748922483.1125,279818296232.6109,10133204.035366513
2025-10-06 00:00:00.000 UTC,USDT,22788,147043906492.8596,147205692627.1183,6459789.916935154
2025-10-13 00:00:00.000 UTC,ETH,18233,18213356.97147911,72984528729.12675,4002880.97017094
2025-10-13 00:00:00.000 UTC,USDC,24737,354245398078.66315,354367737377.8294,14325412.838170731
2025-10-13 00:00:00.000 UTC,USDT,19133,116563691004.52582,116660997286.23312,6097370.8925016
2025-10-20 00:00:00.000 UTC,ETH,13118,14594495.51500106,57437515258.82529,4378526.853089289
2025-10-20 00:00:00.000 UTC,USDC,19600,431561137278.40985,431636741770.00745,22022282.743367728
2025-10-20 00:00:00.000 UTC,USDT,18170,136427716200.70142,136495779373.27988,7512150.7635266865
2025-10-27 00:00:00.000 UTC,ETH,12879,14356252.26531949,56954886341.02085,4422306.572018079
2025-10-27 00:00:00.000 UTC,USDC,21688,292795870968.8894,292911397581.3106,13505689.670846118
2025-10-27 00:00:00.000 UTC,USDT,16732,366091876097.5067,366265772006.91785,21890136.983439986
2025-11-03 00:00:00.000 UTC,ETH,18959,20118928.282305885,68967133305.91414,3637698.892658586
2025-11-03 00:00:00.000 UTC,USDC,30818,279062002710.20703,279167874893.098,9058598.056106756
2025-11-03 00:00:00.000 UTC,USDT,20237,269884515699.0107,269957778110.061,13339812.13174191
2025-11-10 00:00:00.000 UTC,ETH,13693,17147244.1958218,57451489875.268265,4195683.18668431
2025-11-10 00:00:00.000 UTC,USDC,18823,282631860271.8744,282780563647.86584,15023139.969604518
2025-11-10 00:00:00.000 UTC,USDT,16095,165123888086.61343,165161410144.3912,10261659.53056174
2025-11-17 00:00:00.000 UTC,ETH,14922,23451302.742312595,68380002060.27758,4582495.782085349
2025-11-17 00:00:00.000 UTC,USDC,20239,297404200250.69653,297567794564.9607,14702692.552248662
2025-11-17 00:00:00.000 UTC,USDT,18327,187419971087.49335,187390222178.3606,10224817.055620702
2025-11-24 00:00:00.000 UTC,ETH,10113,12903950.885140743,38301527902.071014,3787355.671123407
2025-11-24 00:00:00.000 UTC,USDC,19461,365912265442.1501,366053403124.8127,18809588.56815234
2025-11-24 00:00:00.000 UTC,USDT,15830,136657765530.983,136710537871.355,8636167.900906822
2025-12-01 00:00:00.000 UTC,ETH,12393,17160068.916689847,51550806126.35722,4159671.2762331334
2025-12-01 00:00:00.000 UTC,USDC,19703,391802264525.3137,391909049287.3213,19890831.309309307
2025-12-01 00:00:00.000 UTC,USDT,16300,127414286624.22768,127477416534.87802,7820700.400912762
2025-12-08 00:00:00.000 UTC,ETH,12189,13605045.820695926,43569153924.83001,3574465.0032677012
2025-12-08 00:00:00.000 UTC,USDC,16818,256616721852.79868,256673723830.68808,15261845.869347608
2025-12-08 00:00:00.000 UTC,USDT,14418,83916622556.42685,83949601079.21335,5822555.214260879
2025-12-15 00:00:00.000 UTC,ETH,10275,14679307.28753982,43286557970.69659,4212803.695444923
2025-12-15 00:00:00.000 UTC,USDC,18831,374162322483.8522,374285775598.4575,19876043.52389451
2025-12-15 00:00:00.000 UTC,USDT,14402,94589611873.47452,94598597262.64252,6568434.749523852
2025-12-22 00:00:00.000 UTC,ETH,8630,12416952.015180256,36744075255.59695,4257714.398099299
2025-12-22 00:00:00.000 UTC,USDC,14257,320150621342.06775,320259950135.68646,22463347.838653747
2025-12-22 00:00:00.000 UTC,USDT,10493,68383362027.98757,68371911391.68276,6515954.578450658
2025-12-29 00:00:00.000 UTC,ETH,4740,6466293.297768762,19196967114.38323,4049993.0621061665
2025-12-29 00:00:00.000 UTC,USDC,8955,188641019384.71136,188684265400.4463,21070269.726459663
2025-12-29 00:00:00.000 UTC,USDT,6533,57334724518.079254,57293387131.79441,8769843.430551725
