tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2021-12-27 00:00:00.000 UTC,ETH,2546,1608435.8827017865,6031296515.6119175,2368930.2889284827
2021-12-27 00:00:00.000 UTC,USDC,1558,8822386170.435719,8831028154.252193,5668182.383987287
2021-12-27 00:00:00.000 UTC,USDT,900,4670158894.531361,4674106010.503782,5193451.12278198
2022-01-03 00:00:00.000 UTC,ETH,14902,12521125.95127349,43245472405.89024,2901991.169365873
2022-01-03 00:00:00.000 UTC,USDC,7643,32271752503.076317,32300939935.533035,4226212.211897558
2022-01-03 00:00:00.000 UTC,USDT,5996,28626977941.771675,28662565458.37457,4780281.09712718
2022-01-10 00:00:00.000 UTC,ETH,12231,10087660.580933832,32721488742.062862,2675291.369639675
2022-01-10 00:00:00.000 UTC,USDC,7473,28183134167.301796,28204970775.905968,3774250.0703741424
2022-01-10 00:00:00.000 UTC,USDT,5395,20946816407.369873,20973523523.97108,3887585.453933472
2022-01-17 00:00:00.000 UTC,ETH,18480,18839684.29556027,52806105433.54043,2857473.2377456944
2022-01-17 00:00:00.000 UTC,USDC,11240,47764548371.95229,47836376889.18517,4255905.417187293
2022-01-17 00:00:00.000 UTC,USDT,7623,34418716796.52937,34478976147.442474,4523019.303088347
2022-01-24 00:00:00.000 UTC,ETH,15178,16841415.507830985,41259498137.34248,2718375.1572896615
2022-01-24 00:00:00.000 UTC,USDC,12488,53921668191.00925,53990177707.69268,4323364.646676224
2022-01-24 00:00:00.000 UTC,USDT,8633,37583498737.74733,37642789878.40263,4360337.064566504
2022-01-31 00:00:00.000 UTC,ETH,11937,11969890.130885717,33021261134.553787,2766294.8089598548
2022-01-31 00:00:00.000 UTC,USDC,7161,32829597968.267506,32863869080.83273,4589284.887701819
2022-01-31 00:00:00.000 UTC,USDT,4145,14966316382.675377,14987034675.918682,3615689.90975119
2022-02-07 00:00:00.000 UTC,ETH,13092,13318155.405343791,41328146927.86612,3156748.1613096637
2022-02-07 00:00:00.000 UTC,USDC,6872,32686362341.693073,32724968445.235172,4762073.405884047
2022-02-07 00:00:00.000 UTC,USDT,5282,19452021377.8132,19487567599.46701,3689429.6856241976
2022-02-14 00:00:00.000 UTC,ETH,9415,9723757.016806882,28582666366.2592,3035864.7229165374
2022-02-14 00:00:00.000 UTC,USDC,6232,28933508004.95655,28975776340.81112,4649514.817203324
2022-02-14 00:00:00.000 UTC,USDT,4728,17303433633.555008,17340845497.291653,3667691.51803969
2022-02-21 00:00:00.000 UTC,ETH,12136,13446070.227581048,35059514208.82198,2888885.481939847
2022-02-21 00:00:00.000 UTC,USDC,9211,41200054111.11814,41250918608.48324,4478440.843391948
2022-02-21 00:00:00.000 UTC,USDT,5679,22194069490.51112,22232439737.80678,3914851.160029368
2022-02-28 00:00:00.000 UTC,ETH,10030,10473576.339094764,29592213832.552177,2950370.272437904
2022-02-28 00:00:00.000 UTC,USDC,8180,45566622424.60811,45614464148.6148,5576340.360466357
2022-02-28 00:00:00.000 UTC,USDT,5649,25783402494.802418,25818403780.948326,4570437.914843039
2022-03-07 00:00:00.000 UTC,ETH,8328,8149261.304003816,21143606847.731796,2538857.6906498317
2022-03-07 00:00:00.000 UTC,USDC,7145,40562912509.78258,40609661039.113846,5683647.451240567
2022-03-07 00:00:00.000 UTC,USDT,5059,19705239807.2432,19731400871.735672,3900257.140094025
2022-03-14 00:00:00.000 UTC,ETH,10670,10564623.41259924,28980661304.50946,2716088.2197290966
2022-03-14 00:00:00.000 UTC,USDC,6841,38406632619.11351,38430234810.24672,5617634.09008138
2022-03-14 00:00:00.000 UTC,USDT,4563,18848203574.236862,18864991894.117783,4134339.6655967096
2022-03-21 00:00:00.000 UTC,ETH,11492,10764173.263683995,32641568036.216187,2840373.1322847363
2022-03-21 00:00:00.000 UTC,USDC,7312,51086428151.724525,51086325254.947365,6986641.85653
2022-03-21 00:00:00.000 UTC,USDT,4983,24526220169.88649,24532426112.13203,4923224.18465423
2022-03-28 00:00:00.000 UTC,ETH,11115,12353822.99845451,41764548019.81169,3757494.1988134673
2022-03-28 00:00:00.000 UTC,USDC,7014,45835989568.38986,45828908817.895065,6533919.135713582
2022-03-28 00:00:00.000 UTC,USDT,4756,19126821556.4578,19130065995.47561,4022301.512925906
2022-04-04 00:00:00.000 UTC,ETH,9265,8264676.017536012,27375467396.514675,2954718.553320526
2022-04-04 00:00:00.000 UTC,USDC,7218,41172967521.10331,41227422686.54969,5711751.549812925
2022-04-04 00:00:00.000 UTC,USDT,4291,17674269122.240475,17704004889.146572,4125845.9308195226
2022-04-11 00:00:00.000 UTC,ETH,10669,10628053.060349142,32388100111.158085,3035720.3216007203
2022-04-11 00:00:00.000 UTC,USDC,6477,42843414142.2026,42888080390.84079,6621596.4784376705
2022-04-11 00:00:00.000 UTC,USDT,4353,17819102340.35557,17843587538.731834,4099147.148801249
2022-04-18 00:00:00.000 UTC,ETH,9563,9892867.078747723,30012860123.81399,3138435.6502994867
2022-04-18 00:00:00.000 UTC,USDC,5116,38081781408.558334,38097882479.03857,7446810.492384396
2022-04-18 00:00:00.000 UTC,USDT,4304,18552159747.28972,18571817933.68542,4315013.460428769
2022-04-25 00:00:00.000 UTC,ETH,11514,13629882.099569112,39097417596.36663,3395641.618583171
2022-04-25 00:00:00.000 UTC,USDC,6408,44282772135.70279,44310942101.94202,6914941.027144509
2022-04-25 00:00:00.000 UTC,USDT,4563,19382573748.430855,19404328292.90675,4252537.42995984
2022-05-02 00:00:00.000 UTC,ETH,12338,13575236.991076564,37596155643.296265,3047183.9555273354
2022-05-02 00:00:00.000 UTC,USDC,9260,58046287865.25826,58117557600.61163,6276194.12533603
2022-05-02 00:00:00.000 UTC,USDT,5314,21949412111.351643,21980365319.711178,4136312.6307322504
2022-05-09 00:00:00.000 UTC,ETH,22987,33111269.011902504,70492322227.3845,3066616.8802968855
2022-05-09 00:00:00.000 UTC,USDC,20203,129036471902.7682,129470972648.258,6408502.333725585
2022-05-09 00:00:00.000 UTC,USDT,14099,79420022261.54565,79375897950.99577,5629895.591956576
2022-05-16 00:00:00.000 UTC,ETH,8317,15677031.986116692,31529307729.68665,3790947.184043122
2022-05-16 00:00:00.000 UTC,USDC,8779,83891494773.3128,84027619460.37982,9571434.042644927
2022-05-16 00:00:00.000 UTC,USDT,5006,26809186434.257072,26824356808.74394,5358441.232270064
2022-05-23 00:00:00.000 UTC,ETH,9345,13568736.337739356,25416285223.340828,2719773.69966194
2022-05-23 00:00:00.000 UTC,USDC,6769,66828797283.80582,66934695739.72868,9888417.157590292
2022-05-23 00:00:00.000 UTC,USDT,3587,15288828559.831968,15297603428.698433,4264734.716670875
2022-05-30 00:00:00.000 UTC,ETH,7844,11655277.607545393,21802080532.300793,2779459.527320346
2022-05-30 00:00:00.000 UTC,USDC,5810,47058504380.801285,47129484696.02033,8111787.383136029
2022-05-30 00:00:00.000 UTC,USDT,4155,15717940604.356256,15730682155.943718,3785964.417796322
2022-06-06 00:00:00.000 UTC,ETH,10515,19702449.712678917,32891388739.36056,3128044.578160776
2022-06-06 00:00:00.000 UTC,USDC,6397,50244543410.97074,50318661182.06975,7865977.986879748
2022-06-06 00:00:00.000 UTC,USDT,3987,15332186716.20555,15339918039.17623,3847483.832248866
2022-06-13 00:00:00.000 UTC,ETH,17414,39274622.58002093,45114775647.91367,2590718.7118360903
2022-06-13 00:00:00.000 UTC,USDC,13976,139330051792.42142,139519457655.39917,9982788.899212876
2022-06-13 00:00:00.000 UTC,USDT,8630,47020907317.67686,47020158497.048325,5448454.055277905
2022-06-20 00:00:00.000 UTC,ETH,7203,13374647.852533268,15256869949.34488,2118127.162202538
2022-06-20 00:00:00.000 UTC,USDC,6077,59642812663.077736,59707381005.792725,9825140.85992969
2022-06-20 00:00:00.000 UTC,USDT,4688,24421867417.5422,24421441108.0524,5209351.772195478
2022-06-27 00:00:00.000 UTC,ETH,6255,14562914.004598243,16194938635.091524,2589118.8865054394
2022-06-27 00:00:00.000 UTC,USDC,6384,62817373534.11641,62900849861.22103,9852890.015855424
2022-06-27 00:00:00.000 UTC,USDT,4137,14741164975.663671,14746965577.63608,3564652.0613091807
2022-07-04 00:00:00.000 UTC,ETH,5858,13453859.474253248,15708373422.899538,2681524.9953737687
2022-07-04 00:00:00.000 UTC,USDC,5758,70816809378.77069,70872225735.44386,12308479.63449876
2022-07-04 00:00:00.000 UTC,USDT,3342,11411524424.8586,11413459304.800331,3415158.3796530017
2022-07-11 00:00:00.000 UTC,ETH,7326,14758563.82378633,17183662423.1863,2345572.266337196
2022-07-11 00:00:00.000 UTC,USDC,5901,62738421054.29609,62785129025.81663,10639743.946079751
2022-07-11 00:00:00.000 UTC,USDT,3643,12087684755.798315,12092278664.856884,3319318.875887149
2022-07-18 00:00:00.000 UTC,ETH,7868,17322940.822353084,26445357289.91851,3361128.2778239087
2022-07-18 00:00:00.000 UTC,USDC,5986,77825251505.45932,77850083757.97028,13005359.799193162
2022-07-18 00:00:00.000 UTC,USDT,3863,13538447874.284746,13545751570.729902,3506536.777305178
2022-07-25 00:00:00.000 UTC,ETH,7410,11500565.908500789,18426085343.41308,2486651.193443061
2022-07-25 00:00:00.000 UTC,USDC,5869,68863925314.53113,68908818063.28839,11741151.484629134
2022-07-25 00:00:00.000 UTC,USDT,3472,11782748995.475014,11794850666.566273,3397134.4085732354
2022-08-01 00:00:00.000 UTC,ETH,6447,8633186.364996444,14322526547.618755,2221580.044612806
2022-08-01 00:00:00.000 UTC,USDC,4841,68046430934.822235,68113058685.73293,14070038.976602549
2022-08-01 00:00:00.000 UTC,USDT,2648,9151102086.015486,9164900283.403326,3461065.061708205
2022-08-08 00:00:00.000 UTC,ETH,8544,11481668.332462609,21168599578.34583,2477598.265255832
2022-08-08 00:00:00.000 UTC,USDC,6194,81144387330.92673,81195022656.19756,13108657.193444874
2022-08-08 00:00:00.000 UTC,USDT,3343,10771604203.857023,10783887004.07576,3225811.2486017826
2022-08-15 00:00:00.000 UTC,ETH,7359,11013365.102264712,19903145614.34874,2704599.213799258
2022-08-15 00:00:00.000 UTC,USDC,6024,107972742086.95412,108088490109.00185,17942976.44571744
2022-08-15 00:00:00.000 UTC,USDT,3666,13315354391.642096,13336438896.617712,3637872.0394483665
2022-08-22 00:00:00.000 UTC,ETH,6690,11313893.70922266,18116821890.502712,2708045.125635682
2022-08-22 00:00:00.000 UTC,USDC,5210,72750442927.97997,72808015241.39302,13974667.032896932
2022-08-22 00:00:00.000 UTC,USDT,3527,12915670834.132324,12931861607.104156,3666532.9195078416
2022-08-29 00:00:00.000 UTC,ETH,6727,15072375.78567654,23506892970.461426,3494409.5392390992
2022-08-29 00:00:00.000 UTC,USDC,4789,91690629772.18507,91773932451.14276,19163485.58177965
2022-08-29 00:00:00.000 UTC,USDT,3092,10871643443.036108,10881890784.39955,3519369.5939196474
2022-09-05 00:00:00.000 UTC,ETH,8567,14686873.595336668,23961746186.59182,2796982.1625530315
2022-09-05 00:00:00.000 UTC,USDC,5395,68213786818.86405,68237350147.46513,12648257.673302157
2022-09-05 00:00:00.000 UTC,USDT,3329,11286661900.090244,11293521460.909634,3392466.644911275
2022-09-12 00:00:00.000 UTC,ETH,12565,32322534.469010483,50865298645.97861,4048173.390050029
2022-09-12 00:00:00.000 UTC,USDC,6621,99176560061.2279,99234793234.02722,14987886.00423308
2022-09-12 00:00:00.000 UTC,USDT,3411,12526569794.481422,12537725355.638807,3675674.39332712
2022-09-19 00:00:00.000 UTC,ETH,7500,16073006.044247247,21217865154.71242,2829048.68729499
2022-09-19 00:00:00.000 UTC,USDC,5453,99603646385.01717,99658959594.30173,18275987.455401015
2022-09-19 00:00:00.000 UTC,USDT,3056,13098590700.573309,13109264419.91238,4289680.765678135
2022-09-26 00:00:00.000 UTC,ETH,6153,11967730.56146963,15922106257.719048,2587698.075364708
2022-09-26 00:00:00.000 UTC,USDC,5410,68147479450.78433,68183205984.2288,12603180.403739149
2022-09-26 00:00:00.000 UTC,USDT,3046,11438479937.382206,11444547504.095549,3757238.182565839
2022-10-03 00:00:00.000 UTC,ETH,4217,7385793.832465943,9878552561.16894,2342554.5556483143
2022-10-03 00:00:00.000 UTC,USDC,5168,70414116185.0109,70455248437.03488,13632981.50871418
2022-10-03 00:00:00.000 UTC,USDT,3126,11604046420.791727,11614092130.845684,3715320.579285248
2022-10-10 00:00:00.000 UTC,ETH,4706,7863482.911721335,10117613272.1661,2149939.0718585
2022-10-10 00:00:00.000 UTC,USDC,4956,45725918639.953186,45756271565.900085,9232500.315960469
2022-10-10 00:00:00.000 UTC,USDT,3158,12217885101.77065,12231124401.067814,3873060.291661752
2022-10-17 00:00:00.000 UTC,ETH,4213,7223417.348883273,9437818277.352228,2240165.7434968497
2022-10-17 00:00:00.000 UTC,USDC,5387,48448505601.28239,48469113347.714195,8997422.191890514
2022-10-17 00:00:00.000 UTC,USDT,3499,11810013788.256392,11819536698.496635,3377975.621176518
2022-10-24 00:00:00.000 UTC,ETH,9187,13854776.25033643,20854275596.946903,2269976.662343192
2022-10-24 00:00:00.000 UTC,USDC,8668,79984655580.57236,79976184925.202,9226601.860314028
2022-10-24 00:00:00.000 UTC,USDT,4125,14269279585.36728,14271166318.798609,3459676.6833451167
2022-10-31 00:00:00.000 UTC,ETH,6647,11221693.876771098,17790484894.88549,2676468.3157643285
2022-10-31 00:00:00.000 UTC,USDC,7725,77467699751.77348,77462169920.29361,10027465.361850305
2022-10-31 00:00:00.000 UTC,USDT,4060,18491533236.15474,18493918562.639164,4555152.355329843
2022-11-07 00:00:00.000 UTC,ETH,14335,33217945.658277288,43119605226.13024,3007994.783824921
2022-11-07 00:00:00.000 UTC,USDC,20051,157237941401.18918,157654154902.99194,7862657.967332899
2022-11-07 00:00:00.000 UTC,USDT,12968,56432327229.315765,56451982059.05709,4353175.667724946
2022-11-14 00:00:00.000 UTC,ETH,6395,16091797.905528432,19738369491.37544,3086531.585828841
2022-11-14 00:00:00.000 UTC,USDC,10717,106750749245.39828,106915287331.14276,9976232.838587549
2022-11-14 00:00:00.000 UTC,USDT,5417,22339454386.613483,22354394568.21068,4126711.199595843
2022-11-21 00:00:00.000 UTC,ETH,5403,14005335.335185068,16140667141.639086,2987352.793196203
2022-11-21 00:00:00.000 UTC,USDC,12464,128340357570.43307,128527145864.50328,10311869.854340764
2022-11-21 00:00:00.000 UTC,USDT,6075,24392319218.822365,24406074696.866516,4017460.8554512784
2022-11-28 00:00:00.000 UTC,ETH,4396,9093384.878501616,11299037430.237432,2570299.6884070593
2022-11-28 00:00:00.000 UTC,USDC,10289,116117696652.606,116191307997.93596,11292769.75390572
2022-11-28 00:00:00.000 UTC,USDT,4849,17592008410.308746,17601815558.02234,3629988.7725350256
2022-12-05 00:00:00.000 UTC,ETH,3849,9094398.98186455,11499104998.63193,2987556.5078285085
2022-12-05 00:00:00.000 UTC,USDC,7674,74975681031.03207,75013827920.59625,9775062.277898911
2022-12-05 00:00:00.000 UTC,USDT,3697,12869403434.949352,12881941768.613487,3484431.0978126824
2022-12-12 00:00:00.000 UTC,ETH,5596,10574976.914483404,13322033513.64637,2380635.0095865563
2022-12-12 00:00:00.000 UTC,USDC,10377,134837442068.84808,134918969776.91196,13001731.692869997
2022-12-12 00:00:00.000 UTC,USDT,5313,27082342156.86352,27099375329.377422,5100578.831051651
2022-12-19 00:00:00.000 UTC,ETH,3265,6500208.459247796,7868977417.078492,2410100.280881621
2022-12-19 00:00:00.000 UTC,USDC,8504,83929638554.66977,84012107015.46184,9879128.294386389
2022-12-19 00:00:00.000 UTC,USDT,4032,15922868872.520653,15937822131.6779,3952832.869959797
2022-12-26 00:00:00.000 UTC,ETH,2764,4728147.994207671,5684804901.954303,2056731.1512135684
2022-12-26 00:00:00.000 UTC,USDC,7808,88930568614.05049,88990496958.35133,11397348.483395409
2022-12-26 00:00:00.000 UTC,USDT,3845,14022289516.57878,14029947050.150692,3648880.897308373
