tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2024-03-11 00:00:00.000 UTC,USDT,11112,40446856842.484726,40484370826.20194,3643301.910205358
2024-03-18 00:00:00.000 UTC,ETH,17591,12012737.319430226,40803790901.75971,2319583.3609095397
2024-03-18 00:00:00.000 UTC,USDC,11001,55779567989.939926,55842071080.65372,5076090.453654551
2024-03-18 00:00:00.000 UTC,USDT,9522,32216365426.3836,32244546035.931904,3386320.734712445
2024-03-25 00:00:00.000 UTC,ETH,15870,10705332.936497305,38122192026.22796,2402154.507008693
2024-03-25 00:00:00.000 UTC,USDC,8953,47938470891.72054,47976257669.385376,5358679.511826804
2024-03-25 00:00:00.000 UTC,USDT,7563,25652005769.550224,25672000746.40426,3394420.30231446
2024-04-01 00:00:00.000 UTC,ETH,13146,11577320.154576486,38896029439.60296,2958772.968173053
2024-04-01 00:00:00.000 UTC,USDC,10336,58910661593.30223,58958136412.25213,5704154.064652876
2024-04-01 00:00:00.000 UTC,USDT,8571,33986711795.63599,34021648281.38398,3969390.7690332495
2024-04-08 00:00:00.000 UTC,ETH,15381,11959576.423186446,40934342995.99974,2661357.713802727
2024-04-08 00:00:00.000 UTC,USDC,11383,56050993338.40933,56111722715.47339,4929431.84709421
2024-04-08 00:00:00.000 UTC,USDT,9459,34184340800.36693,34225020338.803684,3618249.32221204
2024-04-15 00:00:00.000 UTC,ETH,10958,8679940.694869904,26777994952.5362,2443693.64414457
2024-04-15 00:00:00.000 UTC,USDC,9622,54915983697.20802,54958960749.799736,5711802.198066902
2024-04-15 00:00:00.000 UTC,USDT,8963,34617864548.418724,34658300915.854385,3866819.247557111
2024-04-22 00:00:00.000 UTC,ETH,10303,7189734.0852477355,22972498911.570633,2229690.275800314
2024-04-22 00:00:00.000 UTC,USDC,8400,47856370304.34405,47888322048.911545,5700990.720108517
2024-04-22 00:00:00.000 UTC,USDT,7382,26478822710.877,26494235953.563457,3589032.234294697
2024-04-29 00:00:00.000 UTC,ETH,9193,7012089.301713888,21326433223.55751,2319855.6753570666
2024-04-29 00:00:00.000 UTC,USDC,8869,46626751555.70309,46665954208.17834,5261692.886253054
2024-04-29 00:00:00.000 UTC,USDT,8254,27846392010.341557,27858536758.213768,3375155.8951070714
2024-05-06 00:00:00.000 UTC,ETH,7234,5668602.585509161,17127382882.16574,2367622.737374307
2024-05-06 00:00:00.000 UTC,USDC,6014,35380109636.46693,35402478438.28296,5886677.492231952
2024-05-06 00:00:00.000 UTC,USDT,6430,22296832268.5912,22305793324.092785,3469019.179485658
2024-05-13 00:00:00.000 UTC,ETH,7956,6120088.530692608,18296569551.02405,2299719.651963807
2024-05-13 00:00:00.000 UTC,USDC,7086,38648930794.222275,38669383363.434235,5457152.60562154
2024-05-13 00:00:00.000 UTC,USDT,7784,25130092211.65388,25142238545.903893,3229989.535701939
2024-05-20 00:00:00.000 UTC,ETH,16984,13353658.800301054,49264034867.36265,2900614.3939803727
2024-05-20 00:00:00.000 UTC,USDC,10208,56377493305.24642,56416120463.4651,5526657.568913117
2024-05-20 00:00:00.000 UTC,USDT,9731,33215462694.812943,33227285203.653633,3414580.742334152
2024-05-27 00:00:00.000 UTC,ETH,10427,8905932.459288877,33970859933.1367,3257970.646699597
2024-05-27 00:00:00.000 UTC,USDC,7145,36957938968.31074,36990637688.73523,5177136.135582257
2024-05-27 00:00:00.000 UTC,USDT,6520,21807407394.032818,21808004106.2764,3344785.9058706136
2024-06-03 00:00:00.000 UTC,ETH,8534,6407533.497616695,24289847746.820652,2846244.1700047636
2024-06-03 00:00:00.000 UTC,USDC,6845,41092133142.61335,41111075613.46494,6006000.820082534
2024-06-03 00:00:00.000 UTC,USDT,7636,25408221400.243,25412999419.08849,3328051.259702526
2024-06-10 00:00:00.000 UTC,ETH,9592,7169545.186583879,25480507878.19003,2656433.2650323217
2024-06-10 00:00:00.000 UTC,USDC,7376,41232773675.51911,41262384436.75576,5594141.057043894
2024-06-10 00:00:00.000 UTC,USDT,7835,24291765601.306553,24300222703.338608,3101496.196980039
2024-06-17 00:00:00.000 UTC,ETH,10331,7542897.304000473,26500651877.27542,2565158.443255776
2024-06-17 00:00:00.000 UTC,USDC,6049,34335317894.82306,34371566477.42002,5682189.862360724
2024-06-17 00:00:00.000 UTC,USDT,6484,20545558679.94956,20560779365.61075,3171002.3697734033
2024-06-24 00:00:00.000 UTC,ETH,12076,9467899.780255783,32104963678.650528,2658575.9919385994
2024-06-24 00:00:00.000 UTC,USDC,8110,48490537767.02912,48534279313.57684,5984498.065792459
2024-06-24 00:00:00.000 UTC,USDT,7583,27136186654.532917,27138179218.45046,3578818.3065344137
2024-07-01 00:00:00.000 UTC,ETH,11360,9496923.113905106,30366525550.627224,2673109.643541129
2024-07-01 00:00:00.000 UTC,USDC,8088,43893399308.62188,43937915852.49162,5432482.177607767
2024-07-01 00:00:00.000 UTC,USDT,8423,29753273791.27655,29762613186.91505,3533493.1956446692
2024-07-08 00:00:00.000 UTC,ETH,9724,8166851.2195145,25248561301.421883,2596520.084473661
2024-07-08 00:00:00.000 UTC,USDC,7337,41877841039.12408,41909737434.32483,5712108.14151899
2024-07-08 00:00:00.000 UTC,USDT,7448,23813806073.033463,23829785192.163067,3199487.8077555136
2024-07-15 00:00:00.000 UTC,ETH,11690,9003889.780425131,30971772509.136974,2649424.50890821
2024-07-15 00:00:00.000 UTC,USDC,7831,43089976617.49896,43100403933.148575,5503818.660854115
2024-07-15 00:00:00.000 UTC,USDT,7776,27820524043.696545,27835878700.38134,3579716.911057271
2024-07-22 00:00:00.000 UTC,ETH,11661,14511287.448861483,48500723786.58425,4159225.0910371537
2024-07-22 00:00:00.000 UTC,USDC,8023,40205052052.75241,40222287489.25822,5013372.490247815
2024-07-22 00:00:00.000 UTC,USDT,8359,26478175293.96054,26491221897.125538,3169185.5362035576
2024-07-29 00:00:00.000 UTC,ETH,11554,12741980.601287195,40525226761.1137,3507462.9358762074
2024-07-29 00:00:00.000 UTC,USDC,7953,45401678456.38575,45437262833.753105,5713223.039576651
2024-07-29 00:00:00.000 UTC,USDT,8264,26941370398.070927,26950421176.50201,3261183.588637707
2024-08-05 00:00:00.000 UTC,ETH,15599,16616972.86857627,40862072802.38379,2619531.559868183
2024-08-05 00:00:00.000 UTC,USDC,10841,54175472511.3445,54208034094.204185,5000279.87217085
2024-08-05 00:00:00.000 UTC,USDT,10642,39817414601.05395,39851506878.71393,3744738.4776089014
2024-08-12 00:00:00.000 UTC,ETH,7716,6981161.033201622,18479126974.717667,2394910.183348583
2024-08-12 00:00:00.000 UTC,USDC,7458,43425695408.2386,43442695494.77361,5824979.28328957
2024-08-12 00:00:00.000 UTC,USDT,7334,30483349935.247986,30501903257.019592,4158972.3557430585
2024-08-19 00:00:00.000 UTC,ETH,8487,7899743.615374844,20962024270.606323,2469897.9934731144
2024-08-19 00:00:00.000 UTC,USDC,8041,49593115405.79011,49613207839.46126,6170029.578343646
2024-08-19 00:00:00.000 UTC,USDT,8250,32639292193.44265,32661574838.116005,3958978.7682564855
2024-08-26 00:00:00.000 UTC,ETH,8042,8326506.952683971,21317620537.599396,2650785.941009624
2024-08-26 00:00:00.000 UTC,USDC,7717,46769951238.432465,46798407845.98209,6064326.53181056
2024-08-26 00:00:00.000 UTC,USDT,7764,26442178700.200092,26462179236.68375,3408317.7790679745
2024-09-02 00:00:00.000 UTC,ETH,8673,8235345.027318255,19654888376.67441,2266215.6550990907
2024-09-02 00:00:00.000 UTC,USDC,7101,40523934042.693474,40549069366.15258,5710332.25829497
2024-09-02 00:00:00.000 UTC,USDT,7390,24125537140.841427,24136740352.017532,3266135.3656316013
2024-09-09 00:00:00.000 UTC,ETH,7072,8102212.872926581,19083297651.142593,2698430.097729439
2024-09-09 00:00:00.000 UTC,USDC,7109,40638431323.44253,40650335085.95398,5718150.947524825
2024-09-09 00:00:00.000 UTC,USDT,6902,21437185390.409683,21445357481.420704,3107122.2082614754
2024-09-16 00:00:00.000 UTC,ETH,8413,8500557.69752307,20548404815.541508,2442458.672951564
2024-09-16 00:00:00.000 UTC,USDC,6645,40830752953.271,40840313226.59887,6146021.554040462
2024-09-16 00:00:00.000 UTC,USDT,6842,23611610739.032368,23619340546.236286,3452110.5738433623
2024-09-23 00:00:00.000 UTC,ETH,8368,8605082.582585571,22744433721.334023,2718025.0623009107
2024-09-23 00:00:00.000 UTC,USDC,6333,35694578620.95476,35701965180.20548,5637449.104722166
2024-09-23 00:00:00.000 UTC,USDT,6171,20472899154.407684,20476848803.555832,3318238.341201723
2024-09-30 00:00:00.000 UTC,ETH,8500,9588121.196468553,23732548031.68541,2792064.4743159306
2024-09-30 00:00:00.000 UTC,USDC,7568,45995859298.69619,46024316128.39354,6081437.1205594
2024-09-30 00:00:00.000 UTC,USDT,7185,24168946173.20006,24180861354.089447,3365464.349908065
2024-10-07 00:00:00.000 UTC,ETH,7906,8276308.903714206,20148367526.418133,2548490.7066048738
2024-10-07 00:00:00.000 UTC,USDC,6776,41016891882.17801,41034378763.003174,6055841.0216946835
2024-10-07 00:00:00.000 UTC,USDT,6349,23588104326.079582,23586309615.62716,3714964.500807554
2024-10-14 00:00:00.000 UTC,ETH,10402,9727410.017717164,25455622021.13757,2447185.351003419
2024-10-14 00:00:00.000 UTC,USDC,7144,42502666378.2216,42498013974.187294,5948770.153161716
2024-10-14 00:00:00.000 UTC,USDT,6872,29423899437.403015,29412858635.64272,4280101.664092363
2024-10-21 00:00:00.000 UTC,ETH,10543,10979771.540686924,28154280708.79935,2670424.0452242577
2024-10-21 00:00:00.000 UTC,USDC,8372,45427475239.612144,45442808281.173515,5427951.299710167
2024-10-21 00:00:00.000 UTC,USDT,8468,30553476438.457035,30540538982.287724,3606582.307780789
2024-10-28 00:00:00.000 UTC,ETH,10399,11248274.619239546,28959107427.577736,2784797.329317986
2024-10-28 00:00:00.000 UTC,USDC,9019,49155486778.823555,49177945578.00746,5452704.909414288
2024-10-28 00:00:00.000 UTC,USDT,8232,26862459235.3948,26859320983.44668,3262794.094199062
2024-11-04 00:00:00.000 UTC,ETH,14787,15105509.983130472,42196005327.15668,2853587.9709986257
2024-11-04 00:00:00.000 UTC,USDC,11188,70156772683.02953,70154178062.45302,6270484.274441635
2024-11-04 00:00:00.000 UTC,USDT,11319,57147308680.52362,57164343690.33309,5050299.8224519035
2024-11-11 00:00:00.000 UTC,ETH,16868,16096361.279857988,51443768544.832664,3049784.7133526597
2024-11-11 00:00:00.000 UTC,USDC,12967,74594431221.9168,74608125260.59512,5753692.084568144
2024-11-11 00:00:00.000 UTC,USDT,14105,75197667297.19138,75290369481.7616,5337849.66194694
2024-11-18 00:00:00.000 UTC,ETH,17881,15766001.18075264,50910410933.08059,2847179.1808668748
2024-11-18 00:00:00.000 UTC,USDC,12062,71541295436.49121,71533202752.8456,5930459.521874117
2024-11-18 00:00:00.000 UTC,USDT,15281,87116385492.85033,87177255614.01634,5704944.4155497905
2024-11-25 00:00:00.000 UTC,ETH,17372,15540635.562960502,54765158398.54685,3152495.878341403
2024-11-25 00:00:00.000 UTC,USDC,11874,66127281938.25897,66108973879.61385,5567540.330100544
2024-11-25 00:00:00.000 UTC,USDT,13085,53928508549.38206,53936357933.71216,4121999.077853432
2024-12-02 00:00:00.000 UTC,ETH,20168,19057908.761462633,72413719694.97705,3590525.5699611786
2024-12-02 00:00:00.000 UTC,USDC,14067,83639491643.23933,83596091221.96545,5942709.264375166
2024-12-02 00:00:00.000 UTC,USDT,16242,84223663610.0144,84245709521.01677,5186904.90832513
2024-12-09 00:00:00.000 UTC,ETH,16146,14258618.905854383,54491853636.74163,3374944.4838809385
2024-12-09 00:00:00.000 UTC,USDC,11577,68406718181.45228,68395928780.869675,5907914.725824451
2024-12-09 00:00:00.000 UTC,USDT,14212,62529005862.49202,62539861811.88609,4400496.890788496
2024-12-16 00:00:00.000 UTC,ETH,17679,15632187.487414451,56709289821.89662,3207720.4492277065
2024-12-16 00:00:00.000 UTC,USDC,14597,75314560053.899,75350825277.98409,5162076.130573685
2024-12-16 00:00:00.000 UTC,USDT,13909,55121150051.32735,55118381903.548706,3962785.383819736
2024-12-23 00:00:00.000 UTC,ETH,10854,11547353.219831064,39129874978.12768,3605111.016964039
2024-12-23 00:00:00.000 UTC,USDC,10184,52655462580.94066,52696498606.16854,5174440.16164263
2024-12-23 00:00:00.000 UTC,USDT,7841,36753169278.34399,36737232387.854,4685273.866580027
2024-12-30 00:00:00.000 UTC,ETH,4503,4999282.060444547,16879260740.564535,3748447.865992569
2024-12-30 00:00:00.000 UTC,USDC,4310,25904736232.084587,25924433810.77853,6014949.840087826
2024-12-30 00:00:00.000 UTC,USDT,3369,19049078503.01794,19032218128.11428,5649218.79730314
