tx_week,asset,whale_tx_count,total_amount,total_usd_volume,avg_usd_per_tx
2021-07-19 00:00:00.000 UTC,USDT,5298,17881358982.297443,17917543747.091125,3381944.8371255426
2021-07-26 00:00:00.000 UTC,ETH,13594,18673084.977750644,44305013787.05182,3259159.466459601
2021-07-26 00:00:00.000 UTC,USDC,7274,30965439894.442837,30973037517.768635,4258047.50038062
2021-07-26 00:00:00.000 UTC,USDT,7126,26371638344.626686,26390969718.46636,3703475.96386
2021-08-02 00:00:00.000 UTC,ETH,16771,19612768.925835107,54071750718.33671,3224122.039135216
2021-08-02 00:00:00.000 UTC,USDC,7296,29858644030.08475,29871884997.182858,4094282.48316651
2021-08-02 00:00:00.000 UTC,USDT,6182,23530267522.349773,23550891845.85398,3809591.0459162057
2021-08-09 00:00:00.000 UTC,ETH,15367,19622835.143428043,62024179515.95216,4036193.109647437
2021-08-09 00:00:00.000 UTC,USDC,6076,27752694791.28766,27752870252.086098,4567621.832140569
2021-08-09 00:00:00.000 UTC,USDT,6734,25417604072.69912,25429756657.103783,3776322.639902552
2021-08-16 00:00:00.000 UTC,ETH,15746,22019667.13648264,69634801727.19266,4422380.396747914
2021-08-16 00:00:00.000 UTC,USDC,6475,31242623080.41154,31254235303.614662,4826908.927199176
2021-08-16 00:00:00.000 UTC,USDT,6799,28938292783.416523,28953999303.184315,4258567.333899737
2021-08-23 00:00:00.000 UTC,ETH,13863,25727235.88493917,83016716342.19778,5988365.890658428
2021-08-23 00:00:00.000 UTC,USDC,5564,24424963549.808815,24438473806.088745,4392249.066514871
2021-08-23 00:00:00.000 UTC,USDT,6145,34408885926.19405,34442029339.1512,5604886.79237611
2021-08-30 00:00:00.000 UTC,ETH,19517,22770070.598506443,81977213306.1589,4200297.858592966
2021-08-30 00:00:00.000 UTC,USDC,6513,31622806140.217144,31637258947.017212,4857555.496240935
2021-08-30 00:00:00.000 UTC,USDT,6827,27164640760.643894,27188091301.50483,3982436.106855842
2021-09-06 00:00:00.000 UTC,ETH,17693,21700552.21566582,75411199826.0097,4262205.382129074
2021-09-06 00:00:00.000 UTC,USDC,7140,33505510592.07563,33539666245.685085,4697432.24729483
2021-09-06 00:00:00.000 UTC,USDT,7219,26813143215.464592,26873272971.26298,3722575.560501867
2021-09-13 00:00:00.000 UTC,ETH,12291,13965910.392215893,47832466646.05813,3891665.9869870744
2021-09-13 00:00:00.000 UTC,USDC,5175,24807394913.05585,24827427203.750298,4797570.4741546465
2021-09-13 00:00:00.000 UTC,USDT,5710,21623497686.93987,21655033903.29156,3792475.2895431807
2021-09-20 00:00:00.000 UTC,ETH,16634,26344310.094401386,78224632465.7372,4702695.230596201
2021-09-20 00:00:00.000 UTC,USDC,8255,33146084417.333256,33177023847.997204,4019021.6654145615
2021-09-20 00:00:00.000 UTC,USDT,7483,30584270173.27478,30633421546.426422,4093735.339626678
2021-09-27 00:00:00.000 UTC,ETH,12303,17688858.619053427,54466102053.114655,4427058.607909831
2021-09-27 00:00:00.000 UTC,USDC,6691,38234161839.60313,38276168068.654335,5720545.220244259
2021-09-27 00:00:00.000 UTC,USDT,5912,23643588113.46094,23682535985.10384,4005841.6754235183
2021-10-04 00:00:00.000 UTC,ETH,14518,16595289.38136735,58463092325.613045,4026938.443698378
2021-10-04 00:00:00.000 UTC,USDC,6646,29358112926.30356,29388819138.26429,4422031.167358454
2021-10-04 00:00:00.000 UTC,USDT,6276,24327463987.25782,24361045191.086063,3881619.692652336
2021-10-11 00:00:00.000 UTC,ETH,20933,16112008.026997177,59626590069.54621,2848449.3416875848
2021-10-11 00:00:00.000 UTC,USDC,6947,30560670520.61197,30575286329.522755,4401221.581909134
2021-10-11 00:00:00.000 UTC,USDT,6664,27929385890.59698,27951542425.168064,4194409.12742618
2021-10-18 00:00:00.000 UTC,ETH,18625,14757017.133885758,59181521523.419426,3177531.356962117
2021-10-18 00:00:00.000 UTC,USDC,8141,34095503269.284424,34129020039.17102,4192239.287454984
2021-10-18 00:00:00.000 UTC,USDT,7535,28177350034.522427,28203547948.890255,3743005.6999190785
2021-10-25 00:00:00.000 UTC,ETH,19583,20536526.94504067,86830803405.95372,4433988.83756083
2021-10-25 00:00:00.000 UTC,USDC,8390,45113418182.81154,45258726373.26278,5394365.479530725
2021-10-25 00:00:00.000 UTC,USDT,8916,36009252585.90818,36181661401.471855,4058059.825198728
2021-11-01 00:00:00.000 UTC,ETH,17115,12938121.426770477,58117605004.80017,3395711.6567221833
2021-11-01 00:00:00.000 UTC,USDC,7353,33238281216.081135,33264500813.32915,4523935.919125412
2021-11-01 00:00:00.000 UTC,USDT,7975,31643289508.203617,31689545182.8958,3973610.681240853
2021-11-08 00:00:00.000 UTC,ETH,16845,11963432.560859054,56224000814.87229,3337726.3766620536
2021-11-08 00:00:00.000 UTC,USDC,9210,40155839389.93432,40192900193.48577,4364049.96671941
2021-11-08 00:00:00.000 UTC,USDT,8107,38279246838.672264,38343284583.82096,4729651.484374116
2021-11-15 00:00:00.000 UTC,ETH,18036,15502322.552284958,67357474123.64687,3734612.670417325
2021-11-15 00:00:00.000 UTC,USDC,10144,44015290129.447075,44053012749.21234,4342765.45240658
2021-11-15 00:00:00.000 UTC,USDT,7990,31304290740.67141,31357269578.74984,3924564.402847289
2021-11-22 00:00:00.000 UTC,ETH,17484,12741253.56785947,53742791350.20406,3073827.0047016735
2021-11-22 00:00:00.000 UTC,USDC,9866,36823255266.483475,36868824904.75489,3736957.723976778
2021-11-22 00:00:00.000 UTC,USDT,7458,28019410262.87808,28069396818.98139,3763662.753952989
2021-11-29 00:00:00.000 UTC,ETH,25561,18651990.160410676,81775922947.08302,3199245.8412066437
2021-11-29 00:00:00.000 UTC,USDC,12488,45837068075.51801,45885563217.73911,3674372.454975906
2021-11-29 00:00:00.000 UTC,USDT,9335,41112510751.35501,41191364663.29568,4412572.540256633
2021-12-06 00:00:00.000 UTC,ETH,18354,14953957.28420044,62726830827.29386,3417610.92008793
2021-12-06 00:00:00.000 UTC,USDC,10119,39622309884.30917,39666359073.01917,3919988.049512716
2021-12-06 00:00:00.000 UTC,USDT,7240,36355921044.64794,36428921772.77748,5031619.029389155
2021-12-13 00:00:00.000 UTC,ETH,17148,14566310.087585105,56742300978.45695,3308974.86461727
2021-12-13 00:00:00.000 UTC,USDC,9388,37967188711.64382,38014403882.71317,4049254.780859946
2021-12-13 00:00:00.000 UTC,USDT,6391,25204267113.923275,25241956928.08,3949609.908946957
2021-12-20 00:00:00.000 UTC,ETH,11795,9331820.319785424,37448108339.29418,3174913.805790096
2021-12-20 00:00:00.000 UTC,USDC,7016,34777602645.86986,34814705842.67884,4962187.263779766
2021-12-20 00:00:00.000 UTC,USDT,6188,31605490230.90013,31650122052.653694,5114757.927061036
2021-12-27 00:00:00.000 UTC,ETH,11209,11719312.572782315,44877514957.33706,4003703.716418687
2021-12-27 00:00:00.000 UTC,USDC,5286,24629262855.945538,24645593873.85061,4662427.898950172
2021-12-27 00:00:00.000 UTC,USDT,4417,24564762688.193428,24594284590.97468,5568097.032142785
